match_date,match_id,year,side,team,opponent,population,wealth_gdp_ppp,avg_temp_c,rank,population_score,wealth_score,climate_score,ranking_score,score_for,score_against,actual,city,host_country
1998-06-25,94,1998,b,Iran,Germany,64519859.0,10284.7044582579,17.3,34,0.6402036536634169,0.44069189774973766,0.9896221268507549,0.3410960386713825,0,2,loss,Montpellier,France
1998-06-25,95,1998,a,Netherlands,Mexico,15707209.0,27748.824897953,10.4,7,0.4754816322198507,0.6342864475881841,0.8240037097874372,0.6364047587727383,2,2,draw,Saint-Étienne,France
1998-06-25,95,1998,b,Mexico,Netherlands,95575245.0,10755.5944103753,21.0,16,0.6860159112366105,0.44942396411969754,0.8569968914352789,0.48193904750629724,2,2,draw,Saint-Étienne,France
1998-06-25,96,1998,a,United States,Serbia,275854000.0,32853.6725949234,8.6,35,0.8095944942672483,0.6672246280723362,0.7131776783554898,0.3356796886579294,0,1,loss,Nantes,France
1998-06-25,96,1998,b,Serbia,United States,7567745.0,6460.31581585098,11.4,13,0.3903460557784115,0.34999741439502635,0.8775535639640376,0.5207366687435742,1,0,win,Nantes,France
1998-06-26,97,1998,a,Argentina,Croatia,36372860.0,11835.6769869109,14.8,7,0.5733811064977744,0.4680888138527877,0.9911505004882849,0.6364047587727383,1,0,win,Bordeaux,France
1998-06-26,97,1998,b,Croatia,Argentina,4532135.0,9889.58932942162,11.9,11,0.3305710519250634,0.4330507633474795,0.9014367207433535,0.5519508901404825,0,1,loss,Bordeaux,France
1998-06-26,98,1998,a,Colombia,England,37792165.0,6853.84144017033,24.8,41,0.577843976152752,0.36153095990958883,0.6200068879809457,0.30611537636325226,0,2,loss,Lens,France
1998-06-26,98,1998,b,England,Colombia,58487141.0,23689.2365924637,9.3,4,0.6287586389864096,0.6034347889799276,0.7579796312276883,0.7409695237531486,2,0,win,Lens,France
1998-06-26,99,1998,a,Japan,Jamaica,126400000.0,25508.4207628332,14.6,31,0.7186067012902028,0.6178661497146802,0.9879741303512339,0.3583560851500469,1,2,loss,Lyon,France
1998-06-26,99,1998,b,Jamaica,Japan,2569736.0,6543.19022715352,25.7,55,0.26442007782603155,0.35248365328789477,0.5594492456339912,0.2512258200256735,2,1,win,Lyon,France
1998-06-26,100,1998,a,Romania,Tunisia,22507344.0,5544.665819254,9.1,10,0.5174209582649165,0.3201855401527951,0.7453593045429804,0.5697596917617653,1,1,draw,Saint-Denis,France
1998-06-26,100,1998,b,Tunisia,Romania,9541667.0,5579.3872567308,19.2,47,0.41736806092655065,0.32140316369950944,0.9387464321565271,0.2805961021972452,1,1,draw,Saint-Denis,France
1998-06-27,101,1998,a,Brazil,Chile,169159655.0,8598.80569222596,25.0,1,0.7525795106898034,0.40577114193888353,0.6065306597126334,1.0,4,1,win,Paris,France
1998-06-27,101,1998,b,Chile,Brazil,15127799.0,8850.08106066969,8.5,25,0.4710995791228412,0.4113892385277441,0.7066482778577162,0.39854985977038226,1,4,loss,Paris,France
1998-06-27,102,1998,a,Italy,Norway,56906744.0,25075.3143427125,13.5,6,0.6255649314037864,0.6145259585468498,0.962154491713458,0.6652079661789736,1,0,win,Marseille,France
1998-06-27,102,1998,b,Norway,Italy,4431464.0,28200.2971651847,1.5,9,0.327952116342085,0.6374343713909983,0.27312123280177847,0.5894464086047984,0,1,loss,Marseille,France
1998-06-28,103,1998,a,France,Paraguay,60190684.0,23262.7378060388,11.7,3,0.6321059644779491,0.5998911222694984,0.8921367932761701,0.7947232043023992,1,0,win,Lens,France
1998-06-28,103,1998,b,Paraguay,France,4900025.0,7226.70095729429,23.6,40,0.33967043169814143,0.37186343515845716,0.7000922199176511,0.31072921551491406,0,1,loss,Lens,France
1998-06-28,104,1998,a,Nigeria,Denmark,119846254.0,3021.60341151961,26.8,38,0.7123993383525697,0.20178040367159913,0.4867522559599716,0.3203134184418768,1,4,loss,Saint-Denis,France
1998-06-28,104,1998,b,Denmark,Nigeria,5304219.0,25798.8322910817,8.3,14,0.3489114729228549,0.620074239404871,0.6935113630255842,0.5068895206493126,4,1,win,Saint-Denis,France
1998-06-29,105,1998,a,Germany,Mexico,82047195.0,25445.8585366297,9.6,2,0.668222312003093,0.617387179251655,0.776592510126528,0.8704847618765743,2,1,win,Montpellier,France
1998-06-29,105,1998,b,Mexico,Germany,95575245.0,10755.5944103753,21.0,15,0.6860159112366105,0.44942396411969754,0.8569968914352789,0.4939981341875903,1,2,loss,Montpellier,France
1998-06-29,106,1998,a,Netherlands,Serbia,15707209.0,27748.824897953,10.4,8,0.4754816322198507,0.6342864475881841,0.8240037097874372,0.6114542856297229,2,1,win,Toulouse,France
1998-06-29,106,1998,b,Serbia,Netherlands,7567745.0,6460.31581585098,11.4,11,0.3903460557784115,0.34999741439502635,0.8775535639640376,0.5519508901404825,1,2,loss,Toulouse,France
1998-06-30,107,1998,a,Argentina,England,36372860.0,11835.6769869109,14.8,6,0.5733811064977744,0.4680888138527877,0.9911505004882849,0.6652079661789736,2,2,draw,Saint-Étienne,France
1998-06-30,107,1998,b,England,Argentina,58487141.0,23689.2365924637,9.3,4,0.6287586389864096,0.6034347889799276,0.7579796312276883,0.7409695237531486,2,2,draw,Saint-Étienne,France
1998-06-30,108,1998,a,Romania,Croatia,22507344.0,5544.665819254,9.1,10,0.5174209582649165,0.3201855401527951,0.7453593045429804,0.5697596917617653,0,1,loss,Bordeaux,France
1998-06-30,108,1998,b,Croatia,Romania,4532135.0,9889.58932942162,11.9,13,0.3305710519250634,0.4330507633474795,0.9014367207433535,0.5207366687435742,1,0,win,Bordeaux,France
1998-07-03,109,1998,a,Brazil,Denmark,169159655.0,8598.80569222596,25.0,1,0.7525795106898034,0.40577114193888353,0.6065306597126334,1.0,3,2,win,Nantes,France
1998-07-03,109,1998,b,Denmark,Brazil,5304219.0,25798.8322910817,8.3,11,0.3489114729228549,0.620074239404871,0.6935113630255842,0.5519508901404825,2,3,loss,Nantes,France
1998-07-03,110,1998,a,France,Italy,60190684.0,23262.7378060388,11.7,3,0.6321059644779491,0.5998911222694984,0.8921367932761701,0.7947232043023992,0,0,draw,Saint-Denis,France
1998-07-03,110,1998,b,Italy,France,56906744.0,25075.3143427125,13.5,5,0.6255649314037864,0.6145259585468498,0.962154491713458,0.6992749298851911,0,0,draw,Saint-Denis,France
1998-07-04,111,1998,a,Germany,Croatia,82047195.0,25445.8585366297,9.6,2,0.668222312003093,0.617387179251655,0.776592510126528,0.8704847618765743,0,3,loss,Lyon,France
1998-07-04,111,1998,b,Croatia,Germany,4532135.0,9889.58932942162,11.9,10,0.3305710519250634,0.4330507633474795,0.9014367207433535,0.5697596917617653,3,0,win,Lyon,France
1998-07-04,112,1998,a,Netherlands,Argentina,15707209.0,27748.824897953,10.4,7,0.4754816322198507,0.6342864475881841,0.8240037097874372,0.6364047587727383,2,1,win,Marseille,France
1998-07-04,112,1998,b,Argentina,Netherlands,36372860.0,11835.6769869109,14.8,6,0.5733811064977744,0.4680888138527877,0.9911505004882849,0.6652079661789736,1,2,loss,Marseille,France
1998-07-07,113,1998,a,Brazil,Netherlands,169159655.0,8598.80569222596,25.0,1,0.7525795106898034,0.40577114193888353,0.6065306597126334,1.0,1,1,draw,Marseille,France
1998-07-07,113,1998,b,Netherlands,Brazil,15707209.0,27748.824897953,10.4,5,0.4754816322198507,0.6342864475881841,0.8240037097874372,0.6992749298851911,1,1,draw,Marseille,France
1998-07-08,114,1998,a,France,Croatia,60190684.0,23262.7378060388,11.7,2,0.6321059644779491,0.5998911222694984,0.8921367932761701,0.8704847618765743,2,1,win,Saint-Denis,France
1998-07-08,114,1998,b,Croatia,France,4532135.0,9889.58932942162,11.9,9,0.3305710519250634,0.4330507633474795,0.9014367207433535,0.5894464086047984,1,2,loss,Saint-Denis,France
1998-07-11,115,1998,a,Netherlands,Croatia,15707209.0,27748.824897953,10.4,4,0.4754816322198507,0.6342864475881841,0.8240037097874372,0.7409695237531486,1,2,loss,Paris,France
1998-07-11,115,1998,b,Croatia,Netherlands,4532135.0,9889.58932942162,11.9,10,0.3305710519250634,0.4330507633474795,0.9014367207433535,0.5697596917617653,2,1,win,Paris,France
1998-07-12,116,1998,a,France,Brazil,60190684.0,23262.7378060388,11.7,2,0.6321059644779491,0.5998911222694984,0.8921367932761701,0.8704847618765743,3,0,win,Saint-Denis,France
1998-07-12,116,1998,b,Brazil,France,169159655.0,8598.80569222596,25.0,1,0.7525795106898034,0.40577114193888353,0.6065306597126334,1.0,0,3,loss,Saint-Denis,France
2002-05-31,117,2002,a,France,Senegal,61812142.0,28350.0985605428,11.7,1,0.6352051386026267,0.638467747006663,0.8921367932761701,1.0,0,1,loss,Seoul,South Korea
2002-05-31,117,2002,b,Senegal,France,10466214.0,2026.77782446969,27.8,31,0.4281506211013408,0.12388887963521955,0.4233711028530494,0.3583560851500469,1,0,win,Seoul,South Korea
2002-06-01,118,2002,a,Germany,Saudi Arabia,82488495.0,29513.6823267102,9.6,9,0.668847714259756,0.6463133509096883,0.776592510126528,0.5894464086047984,8,0,win,Sapporo,Japan
2002-06-01,118,2002,b,Saudi Arabia,Germany,17910910.0,45466.0257673051,26.0,18,0.49078852557853225,0.7305968793654053,0.5394075072376266,0.4599311704813728,0,8,loss,Sapporo,Japan
2002-06-01,119,2002,a,Republic of Ireland,Cameroon,3931947.0,35222.028724352,9.3,13,0.3140087178974334,0.6808017330006512,0.7579796312276883,0.5207366687435742,1,1,draw,Niigata,Japan
2002-06-01,119,2002,b,Cameroon,Republic of Ireland,15725528.0,2263.05519674356,24.6,19,0.4756175274473458,0.14539680247432207,0.6334696366573507,0.44982865656530246,1,1,draw,Niigata,Japan
2002-06-01,120,2002,a,Uruguay,Denmark,3278867.0,10030.1287840488,17.6,30,0.2928320118778628,0.43580308549498487,0.9843217347761177,0.3644828960641646,1,2,loss,Ulsan,South Korea
2002-06-01,120,2002,b,Denmark,Uruguay,5375931.0,30666.5967674022,8.3,10,0.3504771622868003,0.6537876935701028,0.6935113630255842,0.5697596917617653,2,1,win,Ulsan,South Korea
2002-06-02,121,2002,a,Argentina,Nigeria,38029349.0,9953.46492880857,14.8,2,0.5785733982997531,0.4343065184508628,0.9911505004882849,0.8704847618765743,1,0,win,Kashima,Japan
2002-06-02,121,2002,b,Nigeria,Argentina,133471989.0,3770.1793488182,26.8,19,0.724953780825083,0.24495188863531311,0.4867522559599716,0.44982865656530246,0,1,loss,Kashima,Japan
2002-06-02,122,2002,a,England,Sweden,59370479.0,29089.0536770407,9.3,9,0.6305063192067836,0.6434866752187972,0.7579796312276883,0.5894464086047984,1,1,draw,Saitama,Japan
2002-06-02,122,2002,b,Sweden,England,8924958.0,30987.2674908129,2.1,21,0.40957803540960164,0.6558166835814204,0.3034148339163076,0.43112796307513745,1,1,draw,Saitama,Japan
2002-06-02,123,2002,a,Paraguay,South Africa,5261328.0,6924.18334927644,23.6,36,0.3479648845551538,0.3635225866366561,0.7000922199176511,0.3304159323579471,2,2,draw,Busan,South Korea
2002-06-02,123,2002,b,South Africa,Paraguay,48019415.0,8792.35588574265,17.8,44,0.6057672699726401,0.4101128431679379,0.9801986733067553,0.2929204138936311,2,2,draw,Busan,South Korea
2002-06-02,124,2002,a,Spain,Slovenia,41431558.0,24377.8417076394,13.3,5,0.5885632182335511,0.6090237260010037,0.9559974818331,0.6992749298851911,3,1,win,Gwangju,South Korea
2002-06-02,124,2002,b,Slovenia,Spain,1994530.0,20004.2990959715,9.7,43,0.23487724170140364,0.570456907305027,0.7827045382418681,0.2972160281740057,1,3,loss,Gwangju,South Korea
2002-06-03,125,2002,a,Brazil,Turkey,178503484.0,9616.59485486268,25.0,6,0.7588478922846789,0.42759083583839763,0.6065306597126334,0.6652079661789736,2,1,win,Ulsan,South Korea
2002-06-03,125,2002,b,Turkey,Brazil,67048795.0,9154.45153457514,11.1,51,0.6446861866358329,0.4179846064735923,0.8622501298738093,0.26533448109720736,1,2,loss,Ulsan,South Korea
2002-06-03,126,2002,a,Croatia,Mexico,4302174.0,12774.6276276714,11.9,16,0.32449999487424064,0.48297946241773965,0.9014367207433535,0.48193904750629724,0,1,loss,Niigata,Japan
2002-06-03,126,2002,b,Mexico,Croatia,101548624.0,11761.8865901666,21.0,15,0.6930839420093639,0.4668689507952167,0.8569968914352789,0.4939981341875903,1,0,win,Niigata,Japan
2002-06-03,127,2002,a,Italy,Ecuador,57089824.0,28833.0217903129,13.5,5,0.6259394161156162,0.6417623080193156,0.962154491713458,0.6992749298851911,2,0,win,Sapporo,Japan
2002-06-03,127,2002,b,Ecuador,Italy,13138472.0,6281.52215151108,21.9,40,0.45466188759776643,0.3445231529294458,0.8066410193413683,0.31072921551491406,0,2,loss,Sapporo,Japan
2002-06-04,128,2002,a,China,Costa Rica,1280400000.0,3590.7659594167,7.5,30,0.9885639177054737,0.23544180652667995,0.6401916756137932,0.3644828960641646,0,2,loss,Gwangju,South Korea
2002-06-04,128,2002,b,Costa Rica,China,4075705.0,8460.65229565223,24.8,33,0.3181952852889091,0.4026119005117649,0.6200068879809457,0.34667409444288166,2,0,win,Gwangju,South Korea
2002-06-04,129,2002,a,Japan,Belgium,127445000.0,28623.5884479367,14.6,13,0.7195666205872154,0.6403403566952165,0.9879741303512339,0.5207366687435742,2,2,draw,Saitama,Japan
2002-06-04,129,2002,b,Belgium,Japan,10332785.0,30282.2886450283,10.7,15,0.4266547356205384,0.6513279120505626,0.8408053791958005,0.4939981341875903,2,2,draw,Saitama,Japan
2002-06-04,130,2002,a,South Korea,Poland,47644736.0,22173.4881729168,11.5,24,0.6048540047003991,0.5905373805561582,0.8824969025845955,0.4061774899321221,2,0,win,Busan,South Korea
2002-06-04,130,2002,b,Poland,South Korea,38230364.0,11841.2684087721,8.8,40,0.5791880355787564,0.4681809380208206,0.7261490370736909,0.31072921551491406,0,2,loss,Busan,South Korea
2002-06-05,131,2002,a,Germany,Republic of Ireland,82488495.0,29513.6823267102,9.6,8,0.668847714259756,0.6463133509096883,0.776592510126528,0.6114542856297229,1,1,draw,Kashima,Japan
2002-06-05,131,2002,b,Republic of Ireland,Germany,3931947.0,35222.028724352,9.3,14,0.3140087178974334,0.6808017330006512,0.7579796312276883,0.5068895206493126,1,1,draw,Kashima,Japan
2002-06-05,132,2002,a,Russia,Tunisia,145306497.0,8037.474609375,-5.1,35,0.7348583737480918,0.3926035991376883,0.0640424024615019,0.3356796886579294,2,0,win,Kobe,Japan
2002-06-05,132,2002,b,Tunisia,Russia,9971515.0,6715.11078442505,19.2,45,0.42250544068600826,0.3575423805062227,0.9387464321565271,0.2887213384899895,0,2,loss,Kobe,Japan
2002-06-05,133,2002,a,United States,Portugal,287625193.0,37997.7424300242,8.6,19,0.8144663046410149,0.6955972947801525,0.7131776783554898,0.44982865656530246,3,2,win,Suwon,South Korea
2002-06-05,133,2002,b,Portugal,United States,10419631.0,20356.647299736,15.2,7,0.42763055240278186,0.5738625472966371,0.9960571761381909,0.6364047587727383,2,3,loss,Suwon,South Korea
2002-06-06,134,2002,a,Cameroon,Saudi Arabia,15725528.0,2263.05519674356,24.6,19,0.4756175274473458,0.14539680247432207,0.6334696366573507,0.44982865656530246,1,0,win,Saitama,Japan
2002-06-06,134,2002,b,Saudi Arabia,Cameroon,17910910.0,45466.0257673051,26.0,25,0.49078852557853225,0.7305968793654053,0.5394075072376266,0.39854985977038226,0,1,loss,Saitama,Japan
2002-06-06,135,2002,a,Denmark,Senegal,5375931.0,30666.5967674022,8.3,9,0.3504771622868003,0.6537876935701028,0.6935113630255842,0.5894464086047984,1,1,draw,Daegu,South Korea
2002-06-06,135,2002,b,Senegal,Denmark,10466214.0,2026.77782446969,27.8,26,0.4281506211013408,0.12388887963521955,0.4233711028530494,0.39122143062014847,1,1,draw,Daegu,South Korea
2002-06-06,136,2002,a,France,Uruguay,61812142.0,28350.0985605428,11.7,1,0.6352051386026267,0.638467747006663,0.8921367932761701,1.0,0,0,draw,Busan,South Korea
2002-06-06,136,2002,b,Uruguay,France,3278867.0,10030.1287840488,17.6,33,0.2928320118778628,0.43580308549498487,0.9843217347761177,0.34667409444288166,0,0,draw,Busan,South Korea
2002-06-07,137,2002,a,Argentina,England,38029349.0,9953.46492880857,14.8,2,0.5785733982997531,0.4343065184508628,0.9911505004882849,0.8704847618765743,0,1,loss,Sapporo,Japan
2002-06-07,137,2002,b,England,Argentina,59370479.0,29089.0536770407,9.3,9,0.6305063192067836,0.6434866752187972,0.7579796312276883,0.5894464086047984,1,0,win,Sapporo,Japan
2002-06-07,138,2002,a,Spain,Paraguay,41431558.0,24377.8417076394,13.3,5,0.5885632182335511,0.6090237260010037,0.9559974818331,0.6992749298851911,3,1,win,Jeonju,South Korea
2002-06-07,138,2002,b,Paraguay,Spain,5261328.0,6924.18334927644,23.6,37,0.3479648845551538,0.3635225866366561,0.7000922199176511,0.32529640685768524,1,3,loss,Jeonju,South Korea
2002-06-07,139,2002,a,Sweden,Nigeria,8924958.0,30987.2674908129,2.1,20,0.40957803540960164,0.6558166835814204,0.3034148339163076,0.44024445363833975,2,1,win,Kobe,Japan
2002-06-07,139,2002,b,Nigeria,Sweden,133471989.0,3770.1793488182,26.8,24,0.724953780825083,0.24495188863531311,0.4867522559599716,0.4061774899321221,1,2,loss,Kobe,Japan
2002-06-08,140,2002,a,Brazil,China,178503484.0,9616.59485486268,25.0,6,0.7588478922846789,0.42759083583839763,0.6065306597126334,0.6652079661789736,4,0,win,Seogwipo,South Korea
2002-06-08,140,2002,b,China,Brazil,1280400000.0,3590.7659594167,7.5,36,0.9885639177054737,0.23544180652667995,0.6401916756137932,0.3304159323579471,0,4,loss,Seogwipo,South Korea
2002-06-08,141,2002,a,Italy,Croatia,57089824.0,28833.0217903129,13.5,5,0.6259394161156162,0.6417623080193156,0.962154491713458,0.6992749298851911,1,2,loss,Kashima,Japan
2002-06-08,141,2002,b,Croatia,Italy,4302174.0,12774.6276276714,11.9,21,0.32449999487424064,0.48297946241773965,0.9014367207433535,0.43112796307513745,2,1,win,Kashima,Japan
2002-06-08,142,2002,a,South Africa,Slovenia,48019415.0,8792.35588574265,17.8,44,0.6057672699726401,0.4101128431679379,0.9801986733067553,0.2929204138936311,1,0,win,Daegu,South Korea
2002-06-08,142,2002,b,Slovenia,South Africa,1994530.0,20004.2990959715,9.7,42,0.23487724170140364,0.570456907305027,0.7827045382418681,0.30161272495171176,0,1,loss,Daegu,South Korea
2002-06-09,143,2002,a,Costa Rica,Turkey,4075705.0,8460.65229565223,24.8,29,0.3181952852889091,0.4026119005117649,0.6200068879809457,0.370817434616976,1,1,draw,Incheon,South Korea
2002-06-09,143,2002,b,Turkey,Costa Rica,67048795.0,9154.45153457514,11.1,53,0.6446861866358329,0.4179846064735923,0.8622501298738093,0.2581470183752065,1,1,draw,Incheon,South Korea
2002-06-09,144,2002,a,Japan,Russia,127445000.0,28623.5884479367,14.6,13,0.7195666205872154,0.6403403566952165,0.9879741303512339,0.5207366687435742,1,0,win,Yokohama,Japan
2002-06-09,144,2002,b,Russia,Japan,145306497.0,8037.474609375,-5.1,31,0.7348583737480918,0.3926035991376883,0.0640424024615019,0.3583560851500469,0,1,loss,Yokohama,Japan
2002-06-09,145,2002,a,Mexico,Ecuador,101548624.0,11761.8865901666,21.0,12,0.6930839420093639,0.4668689507952167,0.8569968914352789,0.5356927280555478,2,1,win,Rifu,Japan
2002-06-09,145,2002,b,Ecuador,Mexico,13138472.0,6281.52215151108,21.9,41,0.45466188759776643,0.3445231529294458,0.8066410193413683,0.30611537636325226,1,2,loss,Rifu,Japan
2002-06-10,146,2002,a,South Korea,United States,47644736.0,22173.4881729168,11.5,21,0.6048540047003991,0.5905373805561582,0.8824969025845955,0.43112796307513745,1,1,draw,Daegu,South Korea
2002-06-10,146,2002,b,United States,South Korea,287625193.0,37997.7424300242,8.6,15,0.8144663046410149,0.6955972947801525,0.7131776783554898,0.4939981341875903,1,1,draw,Daegu,South Korea
2002-06-10,147,2002,a,Portugal,Poland,10419631.0,20356.647299736,15.2,8,0.42763055240278186,0.5738625472966371,0.9960571761381909,0.6114542856297229,4,0,win,Jeonju,South Korea
2002-06-10,147,2002,b,Poland,Portugal,38230364.0,11841.2684087721,8.8,42,0.5791880355787564,0.4681809380208206,0.7261490370736909,0.30161272495171176,0,4,loss,Jeonju,South Korea
2002-06-10,148,2002,a,Tunisia,Belgium,9971515.0,6715.11078442505,19.2,50,0.42250544068600826,0.3575423805062227,0.9387464321565271,0.2690346216469566,1,1,draw,Ōita,Japan
2002-06-10,148,2002,b,Belgium,Tunisia,10332785.0,30282.2886450283,10.7,17,0.4266547356205384,0.6513279120505626,0.8408053791958005,0.4706112767948082,1,1,draw,Ōita,Japan
2002-06-11,149,2002,a,Cameroon,Germany,15725528.0,2263.05519674356,24.6,16,0.4756175274473458,0.14539680247432207,0.6334696366573507,0.48193904750629724,0,2,loss,Fukuroi,Japan
2002-06-11,149,2002,b,Germany,Cameroon,82488495.0,29513.6823267102,9.6,9,0.668847714259756,0.6463133509096883,0.776592510126528,0.5894464086047984,2,0,win,Fukuroi,Japan
2002-06-11,150,2002,a,Denmark,France,5375931.0,30666.5967674022,8.3,10,0.3504771622868003,0.6537876935701028,0.6935113630255842,0.5697596917617653,2,0,win,Incheon,South Korea
2002-06-11,150,2002,b,France,Denmark,61812142.0,28350.0985605428,11.7,1,0.6352051386026267,0.638467747006663,0.8921367932761701,1.0,0,2,loss,Incheon,South Korea
2002-06-11,151,2002,a,Saudi Arabia,Republic of Ireland,17910910.0,45466.0257673051,26.0,25,0.49078852557853225,0.7305968793654053,0.5394075072376266,0.39854985977038226,0,3,loss,Yokohama,Japan
2002-06-11,151,2002,b,Republic of Ireland,Saudi Arabia,3931947.0,35222.028724352,9.3,14,0.3140087178974334,0.6808017330006512,0.7579796312276883,0.5068895206493126,3,0,win,Yokohama,Japan
2002-06-11,152,2002,a,Senegal,Uruguay,10466214.0,2026.77782446969,27.8,26,0.4281506211013408,0.12388887963521955,0.4233711028530494,0.39122143062014847,3,3,draw,Suwon,South Korea
2002-06-11,152,2002,b,Uruguay,Senegal,3278867.0,10030.1287840488,17.6,31,0.2928320118778628,0.43580308549498487,0.9843217347761177,0.3583560851500469,3,3,draw,Suwon,South Korea
2002-06-12,153,2002,a,Nigeria,England,133471989.0,3770.1793488182,26.8,24,0.724953780825083,0.24495188863531311,0.4867522559599716,0.4061774899321221,0,0,draw,Osaka,Japan
2002-06-12,153,2002,b,England,Nigeria,59370479.0,29089.0536770407,9.3,7,0.6305063192067836,0.6434866752187972,0.7579796312276883,0.6364047587727383,0,0,draw,Osaka,Japan
2002-06-12,154,2002,a,Slovenia,Paraguay,1994530.0,20004.2990959715,9.7,45,0.23487724170140364,0.570456907305027,0.7827045382418681,0.2887213384899895,1,3,loss,Seogwipo,South Korea
2002-06-12,154,2002,b,Paraguay,Slovenia,5261328.0,6924.18334927644,23.6,39,0.3479648845551538,0.3635225866366561,0.7000922199176511,0.31545987304597345,3,1,win,Seogwipo,South Korea
2002-06-12,155,2002,a,South Africa,Spain,48019415.0,8792.35588574265,17.8,40,0.6057672699726401,0.4101128431679379,0.9801986733067553,0.31072921551491406,2,3,loss,Daejeon,South Korea
2002-06-12,155,2002,b,Spain,South Africa,41431558.0,24377.8417076394,13.3,4,0.5885632182335511,0.6090237260010037,0.9559974818331,0.7409695237531486,3,2,win,Daejeon,South Korea
2002-06-12,156,2002,a,Sweden,Argentina,8924958.0,30987.2674908129,2.1,17,0.40957803540960164,0.6558166835814204,0.3034148339163076,0.4706112767948082,1,1,draw,Rifu,Japan
2002-06-12,156,2002,b,Argentina,Sweden,38029349.0,9953.46492880857,14.8,3,0.5785733982997531,0.4343065184508628,0.9911505004882849,0.7947232043023992,1,1,draw,Rifu,Japan
2002-06-13,157,2002,a,Costa Rica,Brazil,4075705.0,8460.65229565223,24.8,30,0.3181952852889091,0.4026119005117649,0.6200068879809457,0.3644828960641646,2,5,loss,Suwon,South Korea
2002-06-13,157,2002,b,Brazil,Costa Rica,178503484.0,9616.59485486268,25.0,5,0.7588478922846789,0.42759083583839763,0.6065306597126334,0.6992749298851911,5,2,win,Suwon,South Korea
2002-06-13,158,2002,a,Ecuador,Croatia,13138472.0,6281.52215151108,21.9,42,0.45466188759776643,0.3445231529294458,0.8066410193413683,0.30161272495171176,1,0,win,Yokohama,Japan
2002-06-13,158,2002,b,Croatia,Ecuador,4302174.0,12774.6276276714,11.9,17,0.32449999487424064,0.48297946241773965,0.9014367207433535,0.4706112767948082,0,1,loss,Yokohama,Japan
2002-06-13,159,2002,a,Mexico,Italy,101548624.0,11761.8865901666,21.0,11,0.6930839420093639,0.4668689507952167,0.8569968914352789,0.5519508901404825,1,1,draw,Ōita,Japan
2002-06-13,159,2002,b,Italy,Mexico,57089824.0,28833.0217903129,13.5,6,0.6259394161156162,0.6417623080193156,0.962154491713458,0.6652079661789736,1,1,draw,Ōita,Japan
2002-06-13,160,2002,a,Turkey,China,67048795.0,9154.45153457514,11.1,51,0.6446861866358329,0.4179846064735923,0.8622501298738093,0.26533448109720736,3,0,win,Seoul,South Korea
2002-06-13,160,2002,b,China,Turkey,1280400000.0,3590.7659594167,7.5,39,0.9885639177054737,0.23544180652667995,0.6401916756137932,0.31545987304597345,0,3,loss,Seoul,South Korea
2002-06-14,161,2002,a,Belgium,Russia,10332785.0,30282.2886450283,10.7,17,0.4266547356205384,0.6513279120505626,0.8408053791958005,0.4706112767948082,3,2,win,Fukuroi,Japan
2002-06-14,161,2002,b,Russia,Belgium,145306497.0,8037.474609375,-5.1,36,0.7348583737480918,0.3926035991376883,0.0640424024615019,0.3304159323579471,2,3,loss,Fukuroi,Japan
2002-06-14,162,2002,a,Japan,Tunisia,127445000.0,28623.5884479367,14.6,13,0.7195666205872154,0.6403403566952165,0.9879741303512339,0.5207366687435742,2,0,win,Osaka,Japan
2002-06-14,162,2002,b,Tunisia,Japan,9971515.0,6715.11078442505,19.2,49,0.42250544068600826,0.3575423805062227,0.9387464321565271,0.27280951754547655,0,2,loss,Osaka,Japan
2002-06-14,163,2002,a,South Korea,Portugal,47644736.0,22173.4881729168,11.5,19,0.6048540047003991,0.5905373805561582,0.8824969025845955,0.44982865656530246,1,0,win,Incheon,South Korea
2002-06-14,163,2002,b,Portugal,South Korea,10419631.0,20356.647299736,15.2,8,0.42763055240278186,0.5738625472966371,0.9960571761381909,0.6114542856297229,0,1,loss,Incheon,South Korea
2002-06-14,164,2002,a,Poland,United States,38230364.0,11841.2684087721,8.8,43,0.5791880355787564,0.4681809380208206,0.7261490370736909,0.2972160281740057,3,1,win,Daejeon,South Korea
2002-06-14,164,2002,b,United States,Poland,287625193.0,37997.7424300242,8.6,16,0.8144663046410149,0.6955972947801525,0.7131776783554898,0.48193904750629724,1,3,loss,Daejeon,South Korea
2002-06-15,165,2002,a,Denmark,England,5375931.0,30666.5967674022,8.3,7,0.3504771622868003,0.6537876935701028,0.6935113630255842,0.6364047587727383,0,3,loss,Niigata,Japan
2002-06-15,165,2002,b,England,Denmark,59370479.0,29089.0536770407,9.3,9,0.6305063192067836,0.6434866752187972,0.7579796312276883,0.5894464086047984,3,0,win,Niigata,Japan
2002-06-15,166,2002,a,Germany,Paraguay,82488495.0,29513.6823267102,9.6,8,0.668847714259756,0.6463133509096883,0.776592510126528,0.6114542856297229,1,0,win,Seogwipo,South Korea
2002-06-15,166,2002,b,Paraguay,Germany,5261328.0,6924.18334927644,23.6,33,0.3479648845551538,0.3635225866366561,0.7000922199176511,0.34667409444288166,0,1,loss,Seogwipo,South Korea
2002-06-16,167,2002,a,Spain,Republic of Ireland,41431558.0,24377.8417076394,13.3,4,0.5885632182335511,0.6090237260010037,0.9559974818331,0.7409695237531486,1,1,draw,Suwon,South Korea
